fid,field_1,X,Y,bio1,bio12,bio15,bio7
"22106","73046",52.9374999999998,32.2708333333334,173.388328552246,"115",78.5868225097656,390.839996337891
"22107","73051",62.6458333333332,38.6875,164.505004882812,"136",77.1013488769531,443.079986572266
"22108","73052",42.5208333333332,36.3125,211.278343200684,"449",92.8472671508789,387.040023803711
"22109","73053",96.4374999999998,33.8958333333334,-32.5883316993713,"477",100.508018493652,364.280014038086
"22110","73063",52.5624999999998,32.6458333333334,157.766666412354,"116",76.3026123046875,407.159996032715
"22111","73068",123.5625,49.1458333333334,0.890000313520432,"499",119.932312011719,558.279991149902
"22112","73071",74.6458333333331,27.6041666666667,255.338325500488,"386",145.843276977539,348.600006103516
"22113","73076",57.1458333333332,36.0208333333334,181.273326873779,"217",82.807975769043,390.919990539551
"22114","73082",106.520833333333,27.5625,153.461666107178,"1057",68.5403518676758,271.919994354248
"22115","73085",60.9374999999998,63.0208333333334,-22.9883337020874,"546",42.5438995361328,473.359985351562
"22116","73089",91.8541666666665,50.4791666666667,-32.2766661643982,"215",88.038818359375,591.479988098145
"22117","73100",99.0208333333331,34.8958333333334,-75.4766654968262,"470",87.8282623291016,361.839981079102
"22118","73102",78.0208333333331,61.8541666666667,-35.8666658401489,"525",48.3155822753906,487.279968261719
"22119","73105",104.9375,35.3541666666667,52.354998588562,"488",84.6633529663086,338.440017700195
"22120","73108",103.354166666666,53.9791666666667,-15.3050005435944,"392",81.2100677490234,515.240020751953
"22121","73109",125.4375,59.7291666666667,-80.8083343505859,"452",60.5047149658203,600.359992980957
"22122","73110",41.4374999999999,48.8958333333334,74.5350027084351,"475",20.9203872680664,381.000022888184
"22123","73119",58.7708333333332,33.8125,138.763332366943,"204",99.465461730957,370.040016174316
"22124","73125",76.3541666666665,29.5208333333334,241.404991149902,"470",118.877250671387,340.240020751953
"22125","73130",64.1874999999998,67.0208333333334,-52.8350019454956,"593",28.8606758117676,440.999984741211
"22126","73131",96.8541666666665,37.6458333333334,-20.1749992370605,"218",102.065956115723,392.040023803711
"22127","73132",112.270833333333,40.5625,20.8700013160706,"378",107.764213562012,443.439979553223
"22128","73134",82.5208333333331,50.7708333333334,16.8016672134399,"583",26.6654033660889,427.280006408691
"22129","73135",55.7291666666665,30.7291666666667,177.884998321533,"129",95.6091918945312,387.840003967285
"22130","73138",52.3958333333332,64.3958333333334,-17.0316636562347,"600",29.595386505127,412.840003967285
"22131","73141",76.4791666666665,59.4375,-12.8250002861023,"545",47.3474082946777,476.279983520508
"22132","73144",91.3958333333331,44.2708333333334,63.2600021362305,"84",75.7537841796875,482.200012207031
"22133","73147",97.5208333333331,42.1875,54.2033338546753,"61",100.958404541016,462.320022583008
"22134","73148",84.0208333333331,53.2291666666667,22.6866674423218,"459",35.9181442260742,461.719970703125
"22135","73150",98.4791666666664,41.8541666666667,59.9533319473267,"68",96.011360168457,455.400009155273
"22136","73154",119.604166666666,60.5208333333334,-71.933331489563,"312",67.2069396972656,592.559967041016
"22137","73156",129.979166666666,43.3541666666667,27.4699997901917,"610",94.7673263549805,453.079986572266
"22138","73160",110.729166666666,28.3541666666667,144.756669998169,"1482",54.1108856201172,297.360000610352
"22139","73165",103.145833333333,43.3541666666667,46.2016677856445,"114",104.288581848145,485.559997558594
"22140","73168",68.3958333333332,35.2708333333334,10.8533334732056,"750",99.0556793212891,331.839981079102
"22141","73170",30.7708333333332,55.0625,49.7849988937378,"653",32.7214469909668,315
"22142","73171",56.9374999999998,51.1875,42.1366691589355,"393",18.0063858032227,476.679992675781
"22143","73174",51.1458333333332,50.3125,68.808331489563,"269",18.341609954834,454.39998626709
"22144","73175",115.354166666666,44.3541666666667,12.6749992370605,"242",114.664115905762,525.879974365234
"22145","73179",58.4791666666665,58.1041666666667,7.35833346843719,"767",33.360050201416,426.480026245117
"22146","73183",40.5624999999999,39.8125,69.5183324813843,"552",47.3504753112793,397.000007629395
"22147","73189",68.4374999999998,36.2291666666667,128.809995651245,"404",95.7772369384766,381.720008850098
"22148","73190",101.729166666666,28.2291666666667,65.9616661071777,"866",92.1602020263672,244.360008239746
"22149","73194",37.3124999999999,56.4375,44.0833330154419,"651",34.6791114807129,360.359992980957
"22150","73197",82.3541666666665,29.5208333333334,37.9949998855591,"614",79.7224273681641,256.240005493164
"22151","73198",119.8125,62.2708333333334,-85.8300018310547,"291",60.4203796386719,625.200004577637
"22152","73202",86.7708333333331,64.5625,-61.0116672515869,"566",33.7310943603516,546.480026245117
"22153","73205",132.5625,48.8541666666667,2.49166712164879,"651",95.9388580322266,538.639984130859
"22154","73207",113.520833333333,46.6041666666667,10.0283312797546,"211",119.722465515137,537.880020141602
"22155","73208",101.354166666666,28.0625,63.8883352279663,"840",89.2461166381836,251.520004272461
"22156","73213",55.8541666666665,31.1458333333334,179.734992980957,"118",93.2954177856445,384.520034790039
"22157","73214",29.2708333333332,47.1875,94.3766689300537,"527",30.8266162872314,313.839988708496
"22158","73217",118.5625,43.6875,45.0349998474121,"396",110.654495239258,475.279998779297
"22159","73219",129.354166666666,47.1458333333334,14.1266679763794,"616",104.892684936523,533.400001525879
"22160","73220",90.7291666666665,38.7291666666667,-9.4783341884613,"69",112.494194030762,412.799987792969
"22161","73228",67.9791666666665,61.3125,-14.4516670703888,"563",42.1211776733398,476.159973144531
"22162","73234",93.7291666666665,49.3125,-13.6066675186157,"175",90.9353942871094,571.279983520508
"22163","73236",60.0208333333332,36.3541666666667,117.906665802002,"294",78.0292739868164,366.479988098145
"22164","73237",136.854166666666,57.3125,-83.7116622924805,"574",63.8007049560547,601.720008850098
"22165","73240",105.854166666666,44.8125,37.9633331298828,"105",108.466522216797,500.240020751953
"22166","73241",110.1875,39.8541666666667,60.8516693115234,"356",108.71541595459,461.479988098145
"22167","73242",99.0208333333331,28.0208333333334,5.94999969005585,"711",66.1713638305664,254.080009460449
"22168","73246",39.8958333333332,47.6041666666667,93.0983352661133,"560",21.753044128418,364.360008239746
"22169","73247",117.854166666666,55.1041666666667,-76.5750026702881,"420",102.562561035156,642.880020141602
"22170","73252",55.1874999999998,36.6458333333334,133.293333053589,"197",70.5100326538086,366.160011291504
"22171","73254",88.7708333333331,31.1041666666667,-17.6333332061768,"349",107.35311126709,329.519996643066
"22172","73257",46.4374999999999,43.5625,110.098333358765,"376",24.257194519043,339.039993286133
"22173","73258",99.2708333333331,40.2708333333334,80.2633380889893,"86",93.6675872802734,475.200004577637
"22174","73263",108.4375,41.6875,48.5599994659424,"199",107.016693115234,478.759994506836
"22175","73264",104.1875,57.2708333333334,-43.9433336257935,"423",47.4920692443848,592.159996032715
"22176","73266",79.3124999999998,60.1875,-17.6866674423218,"526",46.6595611572266,493.440017700195
"22177","73267",70.7291666666665,36.8958333333334,77.1700000762939,"468",84.3760528564453,362.840003967285
"22178","73269",87.3541666666665,40.2708333333334,116.414995193481,"34",93.6183319091797,514.879989624023
"22179","73273",105.604166666666,33.7291666666667,114.801664352417,"654",81.6830902099609,304.919986724854
"22180","73277",63.2708333333332,54.9375,21.085000038147,"391",49.9464149475098,444.84001159668
"22181","73279",79.0624999999998,31.1458333333334,12.2183334827423,"1020",66.5797500610352,307.519989013672
"22182","73285",103.8125,55.5625,-29.6933341026306,"398",63.1178436279297,540.480003356934
"22183","73289",68.8541666666665,34.3541666666667,87.4566650390625,"300",92.9899063110352,421.679992675781
"22184","73291",48.8541666666665,37.9375,122.556667327881,"720",47.6410903930664,278.799991607666
"22185","73297",61.2708333333332,61.6458333333334,-12.4150002002716,"537",47.8803749084473,470.319976806641
"22186","73309",28.5624999999999,46.5208333333334,96.5583324432373,"529",30.9736824035645,314.39998626709
"22187","73313",84.8541666666665,56.8958333333334,3.19166749715805,"519",39.9306449890137,453.280029296875
"22188","73315",102.3125,41.2708333333334,95.3316688537598,"43",93.7089538574219,512.799987792969
"22189","73317",78.1041666666665,61.4791666666667,-31.6033339500427,"517",48.4158782958984,487.799987792969
"22190","73318",127.895833333333,46.4375,27.3833322525024,"570",106.904235839844,534.400024414062
"22191","73321",66.6458333333332,56.1875,14.8833334445953,"413",52.7060737609863,445.279998779297
"22192","73326",58.1458333333332,54.7291666666667,15.8616662025452,"597",44.0614547729492,399.47998046875
"22193","73330",133.979166666666,47.4791666666667,22.6516675949097,"635",83.2067947387695,528.959999084473
"22194","73334",58.8958333333332,59.3958333333334,-7.67000019550323,"745",37.2037315368652,422.959976196289
"22195","73338",100.9375,47.6458333333334,-13.6666667461395,"300",112.970077514648,418.79997253418
"22196","73339",93.1458333333331,57.2291666666667,-7.23666727542877,"451",44.9245948791504,489.759979248047
"22197","73360",39.9791666666665,49.6875,72.5816679000854,"523",20.1859722137451,373.040008544922
"22198","73362",38.9791666666665,49.1041666666667,76.9316673278809,"519",19.680606842041,363.880004882812
"22199","73371",85.3958333333331,64.4375,-62.6016664505005,"553",34.1443252563477,537.319984436035
"22200","73374",49.8541666666665,60.6458333333334,14.6216666698456,"573",36.7374267578125,389.960021972656
"22201","73382",37.1458333333332,59.1041666666667,32.2016668319702,"618",32.5637817382812,369.759979248047
"22202","73383",127.6875,49.9375,3.11833262443542,"537",96.4505157470703,569.039993286133
"22203","73385",113.895833333333,36.3958333333334,115.093336105347,"617",105.841979980469,372.639999389648
"22204","73394",107.145833333333,49.3958333333334,-6.88000023365021,"320",116.18856048584,555.880012512207
"22205","73400",102.9375,32.8541666666667,0.794999673962593,"744",81.3799057006836,336.440010070801
"22206","73402",103.604166666666,56.3125,-36.1183333396912,"423",53.84130859375,536.360015869141
"22207","73404",123.020833333333,44.9791666666667,61.0433340072632,"427",121.85814666748,501.199989318848
"22208","73407",84.5208333333331,42.5208333333334,-48.01833152771,"289",96.3650894165039,429.280014038086
"22209","73413",71.8958333333331,64.3958333333334,-50.9483337402344,"504",44.2027359008789,488.240013122559
"22210","73417",33.1458333333332,40.3541666666667,83.4383392333984,"511",43.1195335388184,330.400009155273
"22211","73421",90.3124999999998,45.8125,23.9816641807556,"163",51.1855735778809,427.880020141602
"22212","73423",47.4374999999999,59.1041666666667,18.0616664886475,"596",37.1664199829102,400.240020751953
"22213","73425",44.4374999999999,49.4791666666667,71.933331489563,"413",22.4743118286133,403.720016479492
"22214","73429",69.0208333333332,36.4791666666667,158.000001907349,"409",94.2653656005859,411.040000915527
"22215","73434",48.4791666666665,52.9791666666667,53.7249994277954,"459",25.9396457672119,413.159980773926
"22216","73436",83.8124999999998,44.6041666666667,89.3266677856445,"151",46.3977165222168,539.599990844727
"22217","73437",59.8124999999998,56.5625,15.8350014686584,"551",47.4994735717773,400.439987182617
"22218","73438",62.8958333333332,30.7291666666667,209.734992980957,"54",94.4755020141602,422.880020141602
"22219","73439",87.9791666666665,45.9375,58.9516639709473,"171",37.3173904418945,529.160003662109
"22220","73440",80.4374999999998,36.9791666666667,129.208335876465,"38",60.3986740112305,447.000007629395
"22221","73443",117.479166666666,31.4375,159.69500541687,"1222",53.7704849243164,311.840000152588
"22222","73444",71.6041666666665,39.3125,41.7283344268799,"431",46.3378677368164,385.76000213623
"22223","73446",67.7291666666665,27.4791666666667,271.353340148926,"109",98.4912643432617,377.760009765625
"22224","73447",102.895833333333,53.0208333333334,-5.31666576862335,"421",89.1504974365234,485.480003356934
"22225","73450",104.520833333333,38.5625,89.3033313751221,"147",89.132453918457,461.119995117188
"22226","73462",65.7708333333332,46.8958333333334,69.9616670608521,"143",30.3381748199463,502.400016784668
"22227","73469",50.4791666666665,47.3125,90.1766681671143,"163",15.5979166030884,451.679992675781
"22228","73470",87.6874999999998,34.6041666666667,-71.0550022125244,"181",118.371231079102,382.560005187988
"22229","73472",65.3541666666665,63.9375,-33.9633321762085,"535",40.1959533691406,479.360008239746
"22230","73473",84.3958333333331,65.6458333333334,-73.3850002288818,"510",33.8783683776855,536.359977722168
"22231","73475",102.520833333333,31.0208333333334,87.678337097168,"642",86.6563110351562,301.879997253418
"22232","73480",101.479166666666,60.0208333333334,-48.0266666412354,"389",47.030403137207,587.080001831055
"22233","73481",137.4375,47.4791666666667,-21.141664981842,"907",67.6860198974609,536.559982299805
"22234","73484",69.3541666666665,29.9375,198.816661834717,"271",84.8530197143555,350.240020751953
"22235","73485",109.020833333333,64.9375,-105.710000991821,"342",54.6689300537109,640.759963989258
"22236","73486",96.1874999999998,56.5208333333334,-10.7299983501434,"423",52.6327705383301,501.559982299805
"22237","73487",35.8541666666665,60.6041666666667,26.8350005149841,"678",32.9351234436035,361.559982299805
"22238","73488",107.354166666666,35.5208333333334,95.8166694641113,"561",81.5269775390625,366.279983520508
"22239","73489",30.9791666666665,50.6041666666667,75.1966667175293,"578",33.5420417785645,315.120010375977
"22240","73490",114.6875,30.3125,171.224994659424,"1318",55.7155990600586,322.639999389648
"22241","73491",91.3124999999998,59.2291666666667,-19.7833323478699,"511",36.6520233154297,528.160018920898
"22242","73494",44.1874999999999,37.1458333333334,124.351663589478,"704",82.553466796875,385.23998260498
"22243","73499",61.1458333333332,33.1458333333334,192.313327789307,"143",100.480354309082,401.160011291504
"22244","73504",42.3541666666665,60.3958333333334,19.6683323383331,"620",29.7731437683105,376.319999694824
"22245","73505",53.7291666666665,64.6458333333334,-15.4933333396912,"587",30.3756332397461,417.480010986328
"22246","73507",75.5624999999998,38.5625,-58.2066679000854,"116",72.4348220825195,375
"22247","73511",113.270833333333,34.5208333333334,140.650005340576,"642",84.8503265380859,360.839996337891
"22248","73512",123.145833333333,41.9375,79.151668548584,"606",103.444145202637,457.199974060059
"22249","73519",132.979166666666,36.0625,138.795137405396,"1647",22.6712799072266,281.499996185303
"22250","73529",135.395833333333,54.0625,-71.381664276123,"710",70.3180618286133,543.120002746582
"22251","73534",62.2708333333332,58.8125,15.3266668319702,"512",55.7741279602051,440.039978027344
"22252","73535",134.4375,58.0208333333334,-84.9566650390625,"435",65.5298080444336,631.559982299805
"22253","73537",36.6874999999999,49.2708333333334,75.1666688919067,"520",20.4784507751465,352.519989013672
"22254","73539",99.1041666666664,30.2291666666667,-7.59166657924652,"611",92.8216094970703,294.000015258789
"22255","73541",114.9375,57.3125,-79.3833351135254,"494",87.3108749389648,561.119995117188
"22256","73547",33.8958333333332,47.6875,91.6199970245361,"460",22.6447277069092,341.319999694824
"22257","73550",110.5625,48.9375,-23.7849998474121,"351",116.256057739258,507.080001831055
"22258","73553",74.3958333333331,31.3125,236.9700050354,"470",111.702430725098,348.999977111816
"22259","73555",115.229166666666,58.8125,-71.1700010299683,"454",74.0891952514648,554.440002441406
"22260","73560",91.6458333333331,45.5625,39.7716665267944,"92",65.8865966796875,532.239990234375
"22261","73564",57.1041666666665,47.9375,63.4383344650269,"204",18.3493957519531,495.439987182617
"22262","73569",55.2708333333332,44.9791666666667,107.819995880127,"131",33.271110534668,456.319999694824
"22263","73573",114.729166666666,52.0208333333334,-30.9683322906494,"382",117.384368896484,534.720001220703
"22264","73574",106.479166666666,34.9375,54.0333318710327,"632",77.8456878662109,317.119998931885
"22265","73576",64.3958333333332,44.9375,98.1350040435791,"129",45.0523376464844,478.360023498535
"22266","73577",78.7708333333331,54.7708333333334,9.88666594028473,"357",46.3265495300293,473.600006103516
"22267","73581",102.604166666666,52.8125,-8.64333510398865,"392",94.8834075927734,500.07999420166
"22268","73584",68.9374999999998,45.8958333333334,77.5600004196167,"143",37.560661315918,507.160034179688
"22269","73585",96.6874999999998,41.7291666666667,43.2000017166138,"84",89.9810562133789,456.080017089844
"22270","73588",91.8541666666665,51.8958333333334,-48.841667175293,"558",64.2614898681641,482.279968261719
"22271","73591",28.2291666666666,46.0208333333334,100.834999084473,"519",32.4801826477051,318.840007781982
"22272","73594",57.5208333333332,30.9791666666667,222.038326263428,"128",97.0664291381836,364.280014038086
"22273","73598",71.4374999999998,40.0625,54.2616653442383,"531",49.1738090515137,368.240013122559
"22274","73599",137.1875,48.7708333333334,-18.1483340263367,"815",72.8238296508789,564.799995422363
"22275","73603",98.3958333333331,65.3958333333334,-116.473331451416,"419",49.8545989990234,625.120010375977
"22276","73604",54.7708333333332,64.5625,-16.6633331775665,"610",28.1726474761963,428.320007324219
"22277","73605",106.020833333333,47.3541666666667,-4.76166635751724,"226",119.467529296875,508.120002746582
"22278","73608",60.8958333333332,29.7708333333334,195.581665039062,"85",88.3410034179688,372.360000610352
"22279","73615",102.6875,57.5625,-30.1900005340576,"386",48.8681297302246,526.040000915527
"22280","73617",117.5625,55.3958333333334,-80.9799957275391,"438",105.039100646973,623.280029296875
"22281","73622",109.895833333333,37.1458333333334,95.9916687011719,"477",97.2018280029297,416.560020446777
"22282","73623",115.6875,64.2708333333334,-110.976667404175,"277",53.7160568237305,671.320037841797
"22283","73624",100.020833333333,27.6875,61.9983339309692,"739",71.4213943481445,253.959999084473
"22284","73626",34.1874999999999,38.7708333333334,111.560001373291,"377",49.8709831237793,339.679985046387
"22285","73628",137.145833333333,48.5208333333334,-16.7799997329712,"840",70.6117782592773,570.879974365234
"22286","73632",37.3541666666665,56.6041666666667,43.3549976348877,"644",35.0943412780762,352.440032958984
"22287","73634",98.2291666666664,45.3125,-11.4283311367035,"118",103.378120422363,470
"22288","73635",61.1458333333332,42.3125,125.295000076294,"119",55.4397468566895,465.15998840332
"22289","73642",89.1458333333331,37.3958333333334,-32.7250003814697,"123",121.117134094238,410.960006713867
"22290","73649",70.3124999999998,55.7708333333334,11.21333360672,"377",54.129940032959,453.600006103516
"22291","73651",74.7291666666665,28.3125,256.186676025391,"379",133.907836914062,355.039978027344
"22292","73656",83.1041666666665,53.1875,19.9749994277954,"447",37.1593971252441,472.519989013672
"22293","73659",109.0625,64.7291666666667,-104.821662902832,"339",56.2168502807617,640.68000793457
"22294","73668",77.2708333333331,64.0208333333334,-52.5516653060913,"518",42.6853561401367,507.040023803711
"22295","73674",76.3541666666665,53.1875,25.2399969100952,"288",50.510124206543,496.879997253418
"22296","73680",102.979166666666,49.8125,-25.3416681289673,"407",117.314163208008,533.680000305176
"22297","73684",27.1874999999999,52.1875,69.1200017929077,"617",32.8073196411133,304.400005340576
"22298","73687",64.5624999999998,46.0208333333334,88.730001449585,"148",41.3686294555664,501.039962768555
"22299","73689",30.8958333333332,50.2708333333334,78.144998550415,"570",34.0220375061035,319.559993743896
"22300","73692",78.3958333333331,30.7291666666667,166.700000762939,"1616",110.022491455078,261.119995117188
"22301","73698",69.6874999999998,61.5208333333334,-19.4766664505005,"539",43.7690773010254,490.120010375977
"22302","73705",43.4374999999999,57.7708333333334,36.1083340644836,"600",31.5392189025879,370.240020751953
"22303","73706",63.5208333333332,49.6041666666667,52.354998588562,"187",23.9083862304688,510.839996337891
"22304","73711",72.2291666666665,52.2708333333334,23.6566686630249,"310",43.3101539611816,477.999992370605
"22305","73721",97.3541666666665,66.4375,-122.808332443237,"434",48.2103080749512,602.919998168945
"22306","73724",50.5208333333332,56.0625,27.2749996185303,"574",30.9434185028076,404.519996643066
"22307","73735",126.895833333333,61.6875,-98.0600070953369,"303",68.303955078125,660.400009155273
"22308","73743",55.0208333333332,53.5625,28.0933332443237,"468",31.1521186828613,420.800018310547
"22309","73745",115.354166666666,54.3125,-63.6999988555908,"392",110.467559814453,638.519973754883
"22310","73750",100.520833333333,49.1458333333334,-3.06333273649216,"244",127.785026550293,477.880020141602
"22311","73751",77.3124999999998,33.0625,-77.703332901001,"240",71.9031829833984,361.840019226074
"22312","73754",94.1874999999998,56.1458333333334,-5.79666614532471,"453",54.0551223754883,471.520004272461
"22313","73756",46.7708333333332,38.6875,60.8349990844727,"381",52.856990814209,359.680023193359
"22314","73762",68.8958333333332,50.3541666666667,29.8316669464111,"225",24.7226085662842,474.599990844727
"22315","73764",97.1041666666665,66.7291666666667,-131.991662979126,"474",45.5590362548828,584.680023193359
"22316","73766",29.6458333333332,47.1458333333334,87.2200012207031,"518",30.4814281463623,315.279998779297
"22317","73772",96.8541666666665,48.1458333333334,-60.9649991989136,"235",106.287872314453,502.480010986328
"22318","73777",45.1041666666665,37.8958333333334,112.233333587646,"315",64.822624206543,342.080001831055
"22319","73789",118.8125,51.6875,-36.8416666984558,"427",106.261024475098,548.680038452148
"22320","73790",55.2708333333332,33.1458333333334,211.078338623047,"90",87.9675064086914,399.959983825684
"22321","73792",46.0624999999999,35.6041666666667,129.661664962769,"898",92.2885665893555,398.960037231445
"22322","73794",68.0624999999998,41.8125,136.173334121704,"296",66.5835647583008,411.519966125488
"22323","73798",74.1458333333331,34.9375,-2.90166646242142,"641",41.3111038208008,344.680023193359
"22324","73800",65.4791666666665,54.9375,19.7816669940948,"367",49.1893577575684,458.800010681152
"22325","73803",44.0624999999999,46.1041666666667,100.856666564941,"357",29.9060039520264,387.320022583008
"22326","73807",31.5208333333332,59.2708333333334,39.284999370575,"630",30.3021831512451,345
"22327","73808",90.1874999999998,32.0625,-19.6783339977264,"417",115.867721557617,351.279983520508
"22328","73810",64.2291666666665,58.1041666666667,12.2400009632111,"514",48.6567764282227,450.920028686523
"22329","73814",42.6041666666665,63.6041666666667,7.5299996137619,"560",35.1767272949219,391.720008850098
"22330","73816",126.604166666666,45.4791666666667,38.19500207901,"537",110.373657226562,532.040023803711
"22331","73821",91.1458333333331,61.8541666666667,-50.7966661453247,"588",35.2239570617676,536.640014648438
"22332","73828",82.3958333333331,32.9791666666667,-7.26666569709778,"57",115.152114868164,397.959976196289
"22333","73841",90.9374999999998,39.9791666666667,112.801666259766,"13",69.2820358276367,489.000015258789
"22334","73843",124.604166666666,42.1875,56.9449996948242,"781",101.230888366699,482.959976196289
"22335","73844",67.6458333333332,37.8125,166.331672668457,"238",90.4929504394531,371.959991455078
"22336","73850",85.6041666666665,53.6458333333334,17.8966665267944,"551",36.9227294921875,448.440017700195
"22337","73852",98.7708333333331,27.3541666666667,75.8366680145264,"956",60.3928146362305,232.399997711182
"22338","73860",102.645833333333,38.2291666666667,71.1816692352295,"154",83.3869171142578,414.76001739502
"22339","73861",39.6874999999999,50.6875,64.225001335144,"527",24.1928367614746,381.839981079102
"22340","73862",61.7708333333332,37.8541666666667,166.641674041748,"144",77.2022933959961,415.320014953613
"22341","73863",79.8541666666665,34.3958333333334,-103.811664581299,"70",133.663711547852,382.599983215332
"22342","73865",69.0624999999998,61.0625,-13.6516678333282,"560",41.0161285400391,471.879997253418
"22343","73868",62.2291666666665,54.5625,25.6900000572205,"384",51.0512237548828,442.159996032715
"22344","73871",85.1458333333331,34.5208333333334,-96.6600036621094,"107",112.821472167969,392.360000610352
"22345","73876",75.5624999999998,40.9375,-44.5383310317993,"316",70.6379852294922,402.560005187988
"22346","73878",121.479166666666,60.6875,-74.7450017929077,"318",61.8570594787598,610.559997558594
"22347","73880",60.6041666666665,32.5625,199.844989776611,"126",100.830032348633,389.160003662109
"22348","73881",64.6041666666665,44.7708333333334,100.474996566772,"130",45.2700462341309,474.560012817383
"22349","73882",35.6458333333332,54.8125,49.3316650390625,"619",32.8037147521973,338.359985351562
"22350","73887",71.3958333333332,45.7708333333334,72.3566675186157,"157",31.2394256591797,492.480010986328
"22351","73888",113.4375,53.1875,-47.7083349227905,"376",114.818618774414,566.959991455078
"22352","73895",82.6874999999998,59.0208333333334,-17.1983325481415,"542",43.9064521789551,497.399978637695
"22353","73896",115.3125,30.9791666666667,159.393329620361,"1340",59.9733200073242,324.84001159668
"22354","73898",33.9791666666665,57.8958333333334,42.0683336257935,"641",34.4729652404785,335.15998840332
"22355","73900",59.0208333333332,41.6458333333334,132.918329238892,"111",57.209644317627,439.84001159668
"22356","73904",68.7708333333332,27.1458333333334,274.489994049072,"115",139.594955444336,380.040016174316
"22357","73907",107.145833333333,58.6041666666667,-59.1816663742065,"401",54.954418182373,578.079986572266
"22358","73912",100.729166666666,26.3958333333334,131.090002059937,"775",72.2050552368164,233.319988250732
"22359","73915",121.3125,51.6041666666667,-43.3683347702026,"487",109.534492492676,560.68000793457
"22360","73921",41.0208333333332,49.8541666666667,70.9866666793823,"508",22.2944259643555,369.92000579834
"22361","73926",42.5208333333332,43.6458333333334,24.9149990081787,"814",48.5002746582031,262.679996490479
"22362","73932",94.9791666666665,60.7708333333334,-56.8516683578491,"501",40.8961601257324,562.560005187988
"22363","73933",48.8958333333332,55.7708333333334,36.1116671562195,"507",33.4352874755859,389.84001159668
"22364","73934",56.3541666666665,33.6875,197.486667633057,"113",95.1636276245117,399.23999786377
"22365","73936",44.3541666666665,39.7708333333334,61.1933326721191,"424",46.9921493530273,366.279983520508
"22366","73937",83.4374999999998,48.6041666666667,32.6033353805542,"317",29.4046974182129,507.360000610352
"22367","73938",87.2291666666665,58.9791666666667,-18.2000005245209,"537",40.1325798034668,501.679992675781
"22368","73947",80.8541666666665,41.1458333333334,110.033330917358,"73",75.0564422607422,504.84001159668
"22369","73948",72.3541666666665,62.6041666666667,-32.9183340072632,"535",43.065055847168,481.719970703125
"22370","73949",111.395833333333,47.9791666666667,-6.50833368301392,"298",116.150535583496,520.120010375977
"22371","73951",87.2708333333331,64.6875,-60.3850030899048,"558",35.5862503051758,537.559967041016
"22372","73952",56.9374999999998,47.9375,66.468334197998,"201",18.7814769744873,493.639984130859
"22373","73954",88.3541666666665,38.9375,95.0733375549316,"36",96.5307312011719,484.560012817383
"22374","73959",74.5208333333331,43.7291666666667,80.5299949645996,"391",37.8667182922363,424.160003662109
"22375","73960",113.854166666666,39.5208333333334,45.4233312606812,"442",103.27042388916,430.839996337891
"22376","73963",50.5624999999998,52.6458333333334,51.3683319091797,"492",24.9922676086426,452.160034179688
"22377","73965",65.9791666666665,65.3958333333334,-47.2333335876465,"485",44.1678733825684,492.159996032715
"22378","73977",124.6875,41.3125,49.9749994277954,"931",102.07202911377,469.680023193359
"22379","73980",34.2291666666665,51.4791666666667,63.551664352417,"623",28.5854873657227,332.399978637695
"22380","73981",109.270833333333,54.2291666666667,-23.5199999809265,"370",66.2851333618164,465.920028686523
"22381","73985",97.2708333333331,44.8541666666667,36.6266655921936,"54",111.67733001709,545.960006713867
"22382","74000",70.2708333333332,49.7708333333334,33.4866666793823,"237",25.6765556335449,501.240005493164
"22383","74001",67.6458333333332,44.8125,102.670001983643,"138",49.374267578125,484.680023193359
"22384","74003",126.8125,40.8541666666667,24.0516662597656,"966",101.832427978516,466.360015869141
"22385","74006",74.9374999999998,37.3125,-75.8349990844727,"140",47.2886085510254,400.52001953125
"22386","74011",54.8124999999998,52.6458333333334,37.3216676712036,"407",26.1478404998779,445.039978027344
"22387","74013",86.6041666666665,50.4375,3.85333269834518,"406",74.809928894043,438.559989929199
"22388","74015",78.1458333333331,42.7291666666667,69.1283321380615,"497",43.9045639038086,340.879974365234
"22389","74016",115.520833333333,35.9791666666667,136.188335418701,"565",104.006774902344,381.920013427734
"22390","74018",103.229166666666,65.6041666666667,-120.051670074463,"339",65.48876953125,633.639984130859
"22391","74027",79.9791666666665,36.7291666666667,80.5516624450684,"27",84.1372375488281,411.640014648438
"22392","74031",100.520833333333,43.6041666666667,37.5233340263367,"96",117.874938964844,445.719985961914
"22393","74033",59.4374999999998,33.8541666666667,166.213340759277,"208",98.6581649780273,380.799980163574
"22394","74041",59.4374999999998,52.9791666666667,23.1749987602234,"359",48.8098678588867,452.399978637695
"22395","74043",82.7291666666665,61.8125,-40.988335609436,"581",38.3997192382812,524.599990844727
"22396","74044",106.3125,30.7291666666667,169.918327331543,"1106",77.2521667480469,277.439994812012
"22397","74045",106.645833333333,25.3541666666667,176.268329620361,"1226",74.1397171020508,249.160003662109
"22398","74048",93.6041666666665,62.3958333333334,-72.2449970245361,"562",38.8548965454102,558.800010681152
"22399","74049",79.6458333333331,39.6458333333334,123.325004577637,"37",79.841194152832,492.040023803711
"22400","74051",84.6458333333331,66.7291666666667,-80.5666637420654,"500",32.6956100463867,536.760025024414
"22401","74052",31.3541666666665,47.2291666666667,95.4233360290527,"463",25.6157207489014,333.999977111816
